t,phi,mean_pi,var_pi,skew_pi,total_K,avg_D,n_defaulted,P,run_id
0.01,0.0,-0.006693637117857964,0.0016286394437789,0.09865014329196865,1180.7311471002452,8.224688620205612,0,1.0002573941692574,004
0.10999999999999999,0.0,-0.0032726838117398548,0.001600821360733173,0.09848318330079216,1181.0131041994084,7.530779976674338,0,1.0027542050278193,004
0.21000000000000005,0.0,6.0783396698502813e-05,0.0015739827425965574,0.09832457114502627,1181.3244803200673,6.841632817963069,0,1.005112490916037,004
0.3100000000000001,0.02,0.0035390332385937004,0.0015770476872001542,0.0800961229382911,1156.6664137010407,6.284362114535179,1,1.0073346726712793,004
0.4100000000000002,0.02,0.006703514257899268,0.0015515039584153402,0.07975463903837046,1157.028720101697,5.607780817373886,1,1.009409866200859,004
0.5100000000000002,0.06,0.010638723035895135,0.0015713592622433408,0.021043428765004448,1083.0190160629406,5.175073080521187,3,1.011342997912224,004
0.6100000000000003,0.14,0.014469763608450224,0.0015985654320095327,-0.02076566384392297,967.5481946153952,4.962822200173125,7,1.0131213598813888,004
0.7100000000000004,0.26,0.02348602574792398,0.00147093530374541,-0.22366277921666036,819.8795135334092,5.110492020092955,13,1.01462733269702,004
0.8100000000000005,0.28,0.02667190641515916,0.0014814673128520737,-0.25733093430277904,797.6583749769081,4.631253564597078,14,1.0159478622350844,004
0.9100000000000006,0.36,0.032405979344405145,0.001374212933354045,-0.3463893171242688,660.2092174098914,4.573216740510389,18,1.0170930907017695,004
1.0100000000000007,0.4,0.03667397886472841,0.0012551431252284884,-0.2836640467138647,609.7398264125812,4.29963054871815,20,1.018066895769401,004
1.1100000000000008,0.52,0.04337850175460948,0.0012524041533783544,-0.3815665174233776,462.79758457815905,4.73116052862859,26,1.018918058404924,004
1.2100000000000009,0.62,0.04367026403147553,0.0014833758426733336,-0.22056721948323338,325.7629790477557,5.463040947719975,31,1.0196380425820601,004
1.310000000000001,0.66,0.05289636296707401,0.0011840410140643665,-0.35032678789465893,276.2933231347228,5.611856753954536,33,1.0201988475876123,004
1.410000000000001,0.66,0.05515633221974012,0.0011674255981319668,-0.35495064768837326,276.49170203101477,5.191914732560399,33,1.0205002319382899,004
1.5100000000000011,0.68,0.057715389239172965,0.0012212211251621302,-0.38474157497952743,246.90619845186697,5.095594605240798,34,1.0207092646777993,004
1.6100000000000012,0.74,0.06130198287472746,0.0012503748158295012,-0.5356840321738305,182.69784057221943,5.847860720804456,37,1.0208276055342373,004
1.7100000000000013,0.74,0.06342815854530905,0.001232646230476306,-0.5412624287312208,182.84476970694814,5.4884095530104595,37,1.0208668971468835,004
1.8100000000000014,0.8,0.07584225376945142,0.0006889163711602387,-0.1303495721876668,127.20077311488588,6.712224781003916,40,1.0207576377568792,004
1.9100000000000015,0.8,0.07773542353758318,0.000675438999326217,-0.12856431540850455,127.32248343504321,6.394719171922734,40,1.0202967859837373,004
2.010000000000001,0.82,0.08247743780447217,0.0006516367744250182,-0.4183866566292964,113.15740774752466,6.799477468224665,41,1.0196723153302698,004
2.109999999999999,0.82,0.08427288828486076,0.0006374144975894638,-0.41642337846743616,113.2722916363807,6.501904552967827,41,1.0189445776539057,004
2.209999999999997,0.84,0.083071419962767,0.0006213585872961111,-0.16878226172496982,100.70267136828657,7.032521186102803,42,1.018247268653447,004
2.3099999999999947,0.84,0.0848990030195355,0.0006100426029524823,-0.16402262286380795,100.80563140613492,6.760258734953935,42,1.0174949337821328,004
2.4099999999999926,0.84,0.08668896546227406,0.0005990735842313549,-0.15913136090151067,100.91013034820274,6.489680504717095,42,1.016660780090582,004
2.5099999999999905,0.88,0.09014608704356442,0.0007399894359985046,-0.3804723639215462,82.51762975436645,8.350052851023092,44,1.0157399093452415,004
2.6099999999999883,0.88,0.0918943569540543,0.0007264756188249704,-0.38034205424772094,82.60662800977201,8.070405809896572,44,1.0147746224314464,004
2.709999999999986,0.88,0.09360780785530222,0.0007133669296070263,-0.38013898904903776,82.69682359236243,7.792532906082925,44,1.0137322888335087,004
2.809999999999984,0.88,0.09528730136782425,0.0007006504653189259,-0.3798627700234716,82.78819500095034,7.516415721166545,44,1.0126145015924592,004
2.909999999999982,0.88,0.09693367008420091,0.0006883138006610658,-0.3795129955063172,82.8807212706668,7.242036320411639,44,1.0114228300320434,004
3.00999999999998,0.88,0.09854771876474254,0.0006763449684755829,-0.3790892620703842,82.97438196221682,6.969377229271697,44,1.0101588200677794,004
3.1099999999999777,0.88,0.10013022547388355,0.0006647324410943345,-0.3785911661513002,83.06915715094497,6.698421411053761,44,1.0088239945123365,004
3.2099999999999755,0.9,0.10749214292142448,0.0005814435274908154,-1.1652836959229607,70.5423372184122,7.725987392244662,45,1.0073972131615896,004
3.3099999999999734,0.92,0.1061104625496217,0.0006744012201746433,-0.7854478361698469,54.813119767328885,9.35141461402609,46,1.0059046154562825,004
3.4099999999999713,0.92,0.10761848917762032,0.0006640472006960051,-0.7865589500213176,54.87902890820368,9.08485899454267,46,1.0044362776420444,004
3.509999999999969,0.92,0.10909767719367143,0.0006540040404872697,-0.7876051092460356,54.94562506876945,8.820037573554098,46,1.0029014603114437,004
3.609999999999967,0.92,0.11054870323427365,0.0006442622182153043,-0.7885871770956214,55.01289672910132,8.556934404450747,46,1.0013016000773411,004
3.709999999999965,0.92,0.11197222213953763,0.0006348125623926898,-0.7895060091211081,55.08083267257701,8.295533841544643,46,0.9996381118491758,004
3.8099999999999627,0.92,0.11336886780472202,0.0006256462373690814,-0.7903624537701192,55.14942197801648,8.035820526434627,46,0.9979123891185028,004
3.9099999999999606,0.92,0.11473925399183801,0.0006167547299646797,-0.791157352968085,55.21865401191533,7.777779375068533,46,0.9961258042410849,004
4.009999999999959,0.92,0.11608397510349872,0.0006081298367117643,-0.7918915426817196,55.28851842078328,7.521395565468032,46,0.9942797087155822,004
4.109999999999957,0.94,0.12981869368762392,0.00017973286339933103,-0.23790349535381997,41.772722207808876,9.755170526330195,47,0.9921767073152782,004
4.209999999999955,0.94,0.13096977657146544,0.0001776566451223816,-0.26262179359167526,41.83056471496551,9.504500022292152,47,0.9899365100749613,004
4.3099999999999525,0.94,0.13210039712456104,0.0001756524981344302,-0.28722221910775336,41.88881091124496,9.2555995678341,47,0.9876463537618122,004
4.40999999999995,0.94,0.13321099216297197,0.0001737182492251686,-0.31169555159473644,41.94745516130092,9.008454346867465,47,0.9853074251429075,004
4.509999999999948,0.94,0.13430198538682572,0.00017185181100251343,-0.3360327825676275,42.00649198576885,8.763049663953392,47,0.9829208925771219,004
4.609999999999946,0.96,0.14366159542693588,4.901350423885645e-05,,32.41480625573614,12.79531014094697,48,0.9804766650895447,004
